total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,total_cost,trade_count,gross_traded_notional,cumulative_turnover,average_daily_turnover,annualized_turnover,condition,seed,state_features_per_asset,ppo_timesteps,condition_elapsed_seconds,train_approx_kl,train_clip_fraction,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,vix_train_75pct_threshold,high_vix_mean_daily_return,high_vix_daily_volatility,low_vix_mean_daily_return,monthly_positive_frequency,monthly_outperformance_frequency
0.7219508493952416,0.11520441960408645,0.3656352208362869,0.4846118843572611,0.6086489634274871,-0.6507046999809527,0.17704562393272816,1526.7777886714928,9086,1526777.7886714935,1.4626451161139884,0.0011645263663327932,0.2934606443158639,Base FinRL,0,10,20000,81.33691060030833,0.004778638482093811,0.014322916666666666,-21.352760950724285,0.6878199577331543,0.0003,-0.026681974530220032,-0.014756164591138562,0.05830713175237179,16.09000015258789,0.00015798721638641966,0.025315764183718024,0.0022408337727879792,0.576271186440678,0.4406779661016949
1.3773045264029422,0.1897521764018697,0.29572190145733573,0.7354161101486585,0.9823583469511336,-0.45540855723657336,0.41666361640916244,1594.3296380119325,7557,1594329.6380119324,1.456783132656826,0.001159859182051613,0.2922845138770065,Base FinRL,1,10,20000,80.66471339995041,0.002740682801231742,0.004557291666666667,-21.285983721415203,0.7543998956680298,0.0003,-0.010263742879033089,-0.011080462951213121,0.04241314033667246,16.09000015258789,0.00017260309374388273,0.020796053549120976,0.002810421123800087,0.5932203389830508,0.3559322033898305
1.287704048584302,0.18061659984811684,0.23262949783362424,0.8301372222988154,1.07286096830682,-0.37381700823512565,0.48316849118462674,1066.8989869761465,12446,1066898.9869761467,1.0410055502631372,0.0008288260750502685,0.20886417091266765,Base FinRL,2,10,20000,80.99778060009703,0.002684076316654682,0.005859375,-21.370208422342937,0.8146381974220276,0.0003,-0.015899434685707092,-0.010847711858029166,0.030486326354245346,16.09000015258789,0.00022343027248175775,0.016322925488797758,0.002297658820380024,0.6271186440677966,0.423728813559322
0.8794860881969662,0.13496474210218556,0.2609105781836866,0.6159947251015,0.8017883152677306,-0.40843118677613544,0.33044671041773527,1514.7433135776532,11336,1514743.313577652,1.4484399770552856,0.0011532165422414695,0.2906105686448503,ANN signal,0,11,20000,85.5656940001063,0.00558247696608305,0.022786458333333332,-21.201985359191895,0.5724925994873047,0.0003,-0.02067902311682701,-0.015919183225681383,0.047481209971010685,16.09000015258789,0.00011796601860755982,0.01832537844454328,0.002103987557137039,0.6101694915254238,0.4067796610169492
1.171109461292005,0.16829035396863,0.21771798820397428,0.8232211778324012,1.0553811811535938,-0.24782842156547769,0.6790599435915252,1072.7478974103929,11069,1072747.8974103928,1.0603641062653753,0.0008442389381093752,0.21274821240356256,ANN signal,1,11,20000,83.20584189984947,0.003859454533085227,0.009765625,-21.286660353342693,0.9293996095657349,0.0003,-0.0018759164959192276,-0.012338618592669567,0.0740790090834101,16.09000015258789,0.00019272525191153716,0.015350589544950922,0.0021737616063044374,0.6610169491525424,0.4067796610169492
0.8954844777949791,0.1368965231577437,0.22294192715447192,0.6864865812413852,0.9332841040720954,-0.29176508987448013,0.4692011755643479,1663.765361454007,4262,1663765.36145401,1.5464882084135876,0.001231280420711455,0.31028266601928667,ANN signal,2,11,20000,88.50600530020893,0.0040517644956707954,0.009765625,-21.259376525878906,0.8166357278823853,0.0003,-0.01219368726015091,-0.014189987055336436,0.04462257353588939,16.09000015258789,0.00018277396254702777,0.01578946257029972,0.0018048540603906131,0.576271186440678,0.3220338983050847
0.7612348303084511,0.12026308321487988,0.2660022794667102,0.5604481916533292,0.7157749215863723,-0.4518390880290728,0.2661635223713575,1199.3267903194414,11580,1199326.7903194427,1.176842126066247,0.0009369762150208972,0.2361180061852661,QINN-MPS signal,0,11,20000,82.40537620009854,0.0035675913095474243,0.012369791666666666,-21.248726685841877,0.7193072438240051,0.0003,-0.017024971544742584,-0.013622569153085351,0.044798859084645905,16.09000015258789,8.34497743485055e-05,0.0187129987190077,0.0020248824440820172,0.5932203389830508,0.423728813559322
1.2433427662913665,0.17598728891636162,0.2660453942173941,0.7427255702719189,0.9590735595025703,-0.3721349557774962,0.47291254472097066,1308.5382290012833,10613,1308538.2290012836,1.2649051591817027,0.0010070900948898906,0.25378670391225244,QINN-MPS signal,1,11,20000,82.4163704002276,0.003794074524194002,0.009114583333333334,-21.25006326039632,0.8934427499771118,0.0003,0.004522770643234253,-0.012188125712176165,0.08141964053114255,16.09000015258789,0.00024667296149587605,0.018664686607670608,0.002300087269736372,0.6271186440677966,0.4067796610169492
1.5024957333969917,0.20206626754493962,0.31420831024789925,0.7426342814255474,1.040412644477361,-0.5124864779748508,0.3942860470064063,2806.6671366825167,5649,2806667.1366825104,2.2395902925874247,0.001783113290276612,0.44934454914970623,QINN-MPS signal,2,11,20000,81.24275729991496,0.0034344163723289967,0.011067708333333334,-21.252314567565918,0.8946179747581482,0.0003,-0.0007572676986455917,-0.010488025446344787,0.038374362823863827,16.09000015258789,0.0002891477536107954,0.02190234425849724,0.0027221954979506336,0.5254237288135594,0.4406779661016949
2.1825168923493123,0.2614626017405166,0.23271091666130175,1.114550231833473,1.4068242910818218,-0.28539406812758716,0.9161458871795056,1000.0,15,1000000.0,1.0,0.0007961783439490446,0.20063694267515925,Equal-weight buy-and-hold,-1,0,0,,,,,,,,,,16.09000015258789,0.00047590115361995924,0.01652881675796923,0.00259001837585816,0.711864406779661,0.0
