total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,total_cost,trade_count,gross_traded_notional,cumulative_turnover,average_daily_turnover,annualized_turnover,condition,seed,state_features_per_asset,ppo_timesteps,condition_elapsed_seconds,train_approx_kl,train_clip_fraction,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,vix_train_75pct_threshold,high_vix_mean_daily_return,high_vix_daily_volatility,low_vix_mean_daily_return,monthly_positive_frequency,monthly_outperformance_frequency
0.7219508493952416,0.11520441960408645,0.3656352208362869,0.4846118843572611,0.6086489634274871,-0.6507046999809527,0.17704562393272816,1526.7777886714928,9086,1526777.7886714935,1.4626451161139884,0.0011645263663327932,0.2934606443158639,Base FinRL,0,10,20000,91.8389965002425,0.004778638482093811,0.014322916666666666,-21.352760950724285,0.6878199577331543,0.0003,-0.026681974530220032,-0.014756164591138562,0.05830713175237179,16.09000015258789,0.00015798721638641966,0.025315764183718024,0.0022408337727879792,0.576271186440678,0.4406779661016949
1.3773045264029422,0.1897521764018697,0.29572190145733573,0.7354161101486585,0.9823583469511336,-0.45540855723657336,0.41666361640916244,1594.3296380119325,7557,1594329.6380119324,1.456783132656826,0.001159859182051613,0.2922845138770065,Base FinRL,1,10,20000,88.31714749988168,0.002740682801231742,0.004557291666666667,-21.285983721415203,0.7543998956680298,0.0003,-0.010263742879033089,-0.011080462951213121,0.04241314033667246,16.09000015258789,0.00017260309374388273,0.020796053549120976,0.002810421123800087,0.5932203389830508,0.3559322033898305
1.287704048584302,0.18061659984811684,0.23262949783362424,0.8301372222988154,1.07286096830682,-0.37381700823512565,0.48316849118462674,1066.8989869761465,12446,1066898.9869761467,1.0410055502631372,0.0008288260750502685,0.20886417091266765,Base FinRL,2,10,20000,86.90378300007433,0.002684076316654682,0.005859375,-21.370208422342937,0.8146381974220276,0.0003,-0.015899434685707092,-0.010847711858029166,0.030486326354245346,16.09000015258789,0.00022343027248175775,0.016322925488797758,0.002297658820380024,0.6271186440677966,0.423728813559322
0.8794860881969662,0.13496474210218556,0.2609105781836866,0.6159947251015,0.8017883152677306,-0.40843118677613544,0.33044671041773527,1514.7433135776532,11336,1514743.313577652,1.4484399770552856,0.0011532165422414695,0.2906105686448503,ANN signal,0,11,20000,88.40533159999177,0.00558247696608305,0.022786458333333332,-21.201985359191895,0.5724925994873047,0.0003,-0.02067902311682701,-0.015919183225681383,0.047481209971010685,16.09000015258789,0.00011796601860755982,0.01832537844454328,0.002103987557137039,0.6101694915254238,0.4067796610169492
1.171109461292005,0.16829035396863,0.21771798820397428,0.8232211778324012,1.0553811811535938,-0.24782842156547769,0.6790599435915252,1072.7478974103929,11069,1072747.8974103928,1.0603641062653753,0.0008442389381093752,0.21274821240356256,ANN signal,1,11,20000,106.4013847000897,0.003859454533085227,0.009765625,-21.286660353342693,0.9293996095657349,0.0003,-0.0018759164959192276,-0.012338618592669567,0.0740790090834101,16.09000015258789,0.00019272525191153716,0.015350589544950922,0.0021737616063044374,0.6610169491525424,0.4067796610169492
0.8954844777949791,0.1368965231577437,0.22294192715447192,0.6864865812413852,0.9332841040720954,-0.29176508987448013,0.4692011755643479,1663.765361454007,4262,1663765.36145401,1.5464882084135876,0.001231280420711455,0.31028266601928667,ANN signal,2,11,20000,134.50529910018668,0.0040517644956707954,0.009765625,-21.259376525878906,0.8166357278823853,0.0003,-0.01219368726015091,-0.014189987055336436,0.04462257353588939,16.09000015258789,0.00018277396254702777,0.01578946257029972,0.0018048540603906131,0.576271186440678,0.3220338983050847
0.8003240204699218,0.1252079163034121,0.2392276861050365,0.6129426053422068,0.7883482964782462,-0.36210483900438006,0.34577808086651274,1372.2781560249318,12403,1372278.1560249329,1.3258122929178702,0.0010555830357626354,0.2660069250121841,QINN-MPS signal,0,11,20000,121.59720529988408,0.005034786649048328,0.020833333333333332,-21.211877822875977,0.6359128952026367,0.0003,-0.016349760815501213,-0.01581382058793679,0.04632209365566572,16.09000015258789,7.306839049571958e-05,0.016903866482882467,0.002017055047155671,0.6101694915254238,0.3559322033898305
0.9862611763946947,0.14761734326177867,0.25470983566744887,0.6683975729879447,0.851460383123481,-0.38509479273380964,0.38332728992213794,1031.38392663622,11160,1031383.926636219,1.0226284736050322,0.0008141946445899938,0.20517705043667842,QINN-MPS signal,1,11,20000,114.39318160014227,0.0047199116088449955,0.016276041666666668,-21.23825756708781,0.8424562215805054,0.0003,0.014788910746574402,-0.009418169890219966,0.06675405241549015,16.09000015258789,0.00012339681055153153,0.01784996159905053,0.00223312518084921,0.5932203389830508,0.4067796610169492
1.4059711442124336,0.19261685545332052,0.3225550934151886,0.7067744132433174,0.9948160097393891,-0.5312207193558718,0.3625928892360916,1856.5349498293347,4435,1856534.94982934,1.516828968883656,0.0012076663764997262,0.304331926877931,QINN-MPS signal,2,11,20000,110.2343844003044,0.0036060549318790436,0.011067708333333334,-21.282379309336346,0.8401323556900024,0.0003,-0.006030796095728874,-0.012665996638437113,0.055656127631664276,16.09000015258789,0.0003590421419389927,0.02265784783581855,0.0024436576117127327,0.5423728813559322,0.4406779661016949
2.1825168923493123,0.2614626017405166,0.23271091666130175,1.114550231833473,1.4068242910818218,-0.28539406812758716,0.9161458871795056,1000.0,15,1000000.0,1.0,0.0007961783439490446,0.20063694267515925,Equal-weight buy-and-hold,-1,0,0,,,,,,,,,,16.09000015258789,0.00047590115361995924,0.01652881675796923,0.00259001837585816,0.711864406779661,0.0
