date,account_value,gross_traded_notional,daily_turnover,transaction_cost,daily_return,condition,seed
2022-06-01,1011808.0017826409,0.0,0.0,0.0,-0.005925895910772749,ANN signal,5
2022-06-02,1040100.5686428399,0.0,0.0,0.0,0.027962386945302065,ANN signal,5
2022-06-03,1020054.651845202,0.0,0.0,0.0,-0.019273056281273404,ANN signal,5
2022-06-06,1018242.6502125727,305.76318359375,0.0002997517662810002,0.30576318359375,-0.0017763770101449916,ANN signal,5
2022-06-07,1025562.3056843744,0.0,0.0,0.0,0.007188517855025722,ANN signal,5
2022-06-08,1012238.4017067056,252.30530548095703,0.00024601655509617193,0.25230530548095703,-0.01299180352458218,ANN signal,5
2022-06-09,989235.5828437905,0.0,0.0,0.0,-0.022724704796943773,ANN signal,5
2022-06-10,952260.1985817056,0.0,0.0,0.0,-0.03737773378085585,ANN signal,5
2022-06-13,905902.707396586,480.35137939453125,0.0005044329061636364,0.48035137939453126,-0.04868153814909448,ANN signal,5
2022-06-14,906485.5166588693,381.3199920654297,0.0004209281956572136,0.3813199920654297,0.0006433464184671944,ANN signal,5
2022-06-15,928410.3016630731,189.29999542236328,0.00020882848312909238,0.18929999542236328,0.024186580592058693,ANN signal,5
2022-06-16,887713.1955610834,0.0,0.0,0.0,-0.04383525907574326,ANN signal,5
2022-06-17,894963.7057758966,238.06857299804688,0.0002681818566948016,0.23806857299804687,0.0081676269442299,ANN signal,5
2022-06-21,919080.3567310967,0.0,0.0,0.0,0.026947071484080043,ANN signal,5
2022-06-22,920145.1611820855,0.0,0.0,0.0,0.0011585542473957489,ANN signal,5
2022-06-23,933964.313437533,192.6999969482422,0.00020942347477074784,0.1926999969482422,0.015018447999763929,ANN signal,5
2022-06-24,964718.9075422998,0.0,0.0,0.0,0.03292908911216541,ANN signal,5
2022-06-27,958430.2140684839,0.0,0.0,0.0,-0.0065186796119056645,ANN signal,5
2022-06-28,928387.8185600381,227.20781707763672,0.0002370624524796145,0.22720781707763674,-0.031345417817033816,ANN signal,5
2022-06-29,928829.2203130212,660.7889785766602,0.0007117596389853186,0.6607889785766602,0.00047544974649471605,ANN signal,5
2022-06-30,916569.5886460749,434.22584533691406,0.00046749804575546973,0.43422584533691405,-0.013199015921155799,ANN signal,5
2022-07-01,926710.0094234186,873.3892211914062,0.0009528891554012247,0.8733892211914063,0.011063448867338899,ANN signal,5
2022-07-05,938125.2818149667,222.69512176513675,0.00024030723689247023,0.22269512176513676,0.012318063121655953,ANN signal,5
2022-07-06,941833.4996169,226.5988540649414,0.00024154434216562895,0.2265988540649414,0.00395279593655018,ANN signal,5
2022-07-07,959492.6670699945,456.2727966308594,0.00048445165394568444,0.4562727966308594,0.01874977632487851,ANN signal,5
2022-07-08,960287.593045794,0.0,0.0,0.0,0.0008284857228009201,ANN signal,5
2022-07-11,943806.5706489434,459.0919494628906,0.0004780775600846459,0.4590919494628906,-0.01716259016174193,ANN signal,5
2022-07-12,935895.1130603815,486.3170471191406,0.0005152719447426164,0.48631704711914064,-0.008382498951159167,ANN signal,5
2022-07-13,938392.9433936792,444.63771057128906,0.0004750935274331347,0.4446377105712891,0.002668921226792076,ANN signal,5
2022-07-14,945759.1668361231,447.43310546875,0.00047680783260221156,0.44743310546875004,0.007849828256171643,ANN signal,5
2022-07-15,962229.8753928246,222.76730346679688,0.00023554337222236725,0.22276730346679688,0.017415330598170575,ANN signal,5
2022-07-18,954797.9085446268,1013.730827331543,0.0010535225035677607,1.013730827331543,-0.00772369164401987,ANN signal,5
2022-07-19,984546.3574765954,644.1390151977539,0.000674633877423965,0.644139015197754,0.031156801523909206,ANN signal,5
2022-07-20,1000150.7490542398,274.0183639526367,0.0002783194126632586,0.27401836395263673,0.01584932132361816,ANN signal,5
2022-07-21,1009345.4523928629,0.0,0.0,0.0,0.009193317454711414,ANN signal,5
2022-07-22,997122.098809363,596.0494728088379,0.0005905306963000416,0.5960494728088379,-0.012110178486980705,ANN signal,5
2022-07-25,987725.3985879198,178.0618667602539,0.0001785757902396034,0.1780618667602539,-0.009423821047255476,ANN signal,5
2022-07-26,970166.7733132616,0.0,0.0,0.0,-0.01777682876208353,ANN signal,5
2022-07-27,1008434.9169847398,456.9907531738281,0.00047104350070981897,0.45699075317382815,0.03944491269350214,ANN signal,5
2022-07-28,1021461.3435937791,0.0,0.0,0.0,0.012917468831790124,ANN signal,5
2022-07-29,1045169.9871001344,484.2745590209961,0.0004740997415694522,0.4842745590209961,0.02321051467590718,ANN signal,5
2022-08-01,1046754.3475731798,781.8761978149414,0.0007480851990251729,0.7818761978149414,0.0015158878389163188,ANN signal,5
2022-08-02,1043798.0985329003,730.1727867126465,0.0006975588765458644,0.7301727867126465,-0.0028242051701368176,ANN signal,5
2022-08-03,1072970.2051482415,1257.4975128173828,0.0012047325192341752,1.2574975128173829,0.027948035790009262,ANN signal,5
2022-08-04,1084346.7019334894,681.2085266113281,0.0006348811209694424,0.6812085266113281,0.01060280773003952,ANN signal,5
2022-08-05,1075185.1257588982,1424.9332885742188,0.0013140938096952131,1.4249332885742187,-0.008448936265730622,ANN signal,5
2022-08-08,1068828.1461492334,1281.878646850586,0.0011922399372348061,1.281878646850586,-0.00591245122106554,ANN signal,5
2022-08-09,1058635.346738112,433.0018196105957,0.00040511827946392655,0.4330018196105957,-0.009536424960218448,ANN signal,5
2022-08-10,1086114.1876881241,0.0,0.0,0.0,0.025956851936486558,ANN signal,5
2022-08-11,1083181.9559775759,191.8240737915039,0.00017661501522212494,0.1918240737915039,-0.002699745334134529,ANN signal,5
2022-08-12,1102945.779125998,255.57167053222656,0.00023594528058914363,0.25557167053222657,0.018246078638362473,ANN signal,5
2022-08-15,1114096.6130531526,0.0,0.0,0.0,0.010110047237309017,ANN signal,5
2022-08-16,1113376.3159569001,0.0,0.0,0.0,-0.0006465301911998678,ANN signal,5
2022-08-17,1106964.5881164765,0.0,0.0,0.0,-0.005758814651013133,ANN signal,5
2022-08-18,1109423.1115654206,0.0,0.0,0.0,0.002220959437489567,ANN signal,5
2022-08-19,1087511.2402046418,0.0,0.0,0.0,-0.019750689464059112,ANN signal,5
2022-08-22,1060188.6963165498,0.0,0.0,0.0,-0.025123918611591245,ANN signal,5
2022-08-23,1056712.572373221,0.0,0.0,0.0,-0.0032787785376378054,ANN signal,5
2022-08-24,1061047.1304100251,0.0,0.0,0.0,0.004101927193947752,ANN signal,5
2022-08-25,1081365.437811259,273.1804313659668,0.00025746305092065087,0.2731804313659668,0.019149297725711945,ANN signal,5
2022-08-26,1037552.0093215738,0.0,0.0,0.0,-0.0405167642294596,ANN signal,5
2022-08-29,1027006.2611164423,210.53118133544922,0.0002029114487216016,0.21053118133544924,-0.010164067063999083,ANN signal,5
2022-08-30,1015523.7660738168,788.5606918334961,0.0007678246196632377,0.7885606918334961,-0.01118055018490638,ANN signal,5
2022-08-31,1010005.6041186014,782.0113677978516,0.0007700571802679095,0.7820113677978516,-0.005433808778842808,ANN signal,5
2022-09-01,1012379.9717183481,492.9120330810547,0.0004880290080283295,0.4929120330810547,0.0023508459656704783,ANN signal,5
2022-09-02,993599.2678075205,0.0,0.0,0.0,-0.018551042528973105,ANN signal,5
2022-09-06,989418.6561723009,549.0665550231934,0.0005526036228214675,0.5490665550231933,-0.004207542991093827,ANN signal,5
2022-09-07,1010691.1780694871,492.8733215332031,0.0004981443582638211,0.4928733215332031,0.02150002101181503,ANN signal,5
2022-09-08,1018452.8228830247,0.0,0.0,0.0,0.007679541468208928,ANN signal,5
2022-09-09,1032467.5384096055,0.0,0.0,0.0,0.013760790104060172,ANN signal,5
2022-09-12,1050773.9942201525,0.0,0.0,0.0,0.017730780997478934,ANN signal,5
2022-09-13,996624.1957696824,0.0,0.0,0.0,-0.05153324953636507,ANN signal,5
2022-09-14,1015954.395346232,772.9881477355957,0.0007756064432477731,0.7729881477355958,0.01939567558022315,ANN signal,5
2022-09-15,1002195.8928285318,0.0,0.0,0.0,-0.013542441059090415,ANN signal,5
2022-09-16,995784.7056108194,0.0,0.0,0.0,-0.006397139784336869,ANN signal,5
2022-09-19,1005973.9794908243,0.0,0.0,0.0,0.010232406485651602,ANN signal,5
2022-09-20,998731.7503267007,0.0,0.0,0.0,-0.00719922116453664,ANN signal,5
2022-09-21,979725.1403337198,0.0,0.0,0.0,-0.019030745730035714,ANN signal,5
2022-09-22,958460.7922662455,470.0996398925781,0.0004798280870208659,0.47009963989257814,-0.02170440176744992,ANN signal,5
2022-09-23,943664.2575359674,234.31523895263675,0.000244470343328919,0.23431523895263676,-0.015437809088979182,ANN signal,5
2022-09-26,941612.5134702631,1145.5778503417969,0.001213967617395039,1.1455778503417968,-0.002174230982385228,ANN signal,5
2022-09-27,943386.1218118845,688.5944137573242,0.0007312927599268472,0.6885944137573242,0.0018835862058426134,ANN signal,5
2022-09-28,957211.3751787363,687.9707336425781,0.0007292567886426494,0.6879707336425781,0.014654925536003116,ANN signal,5
2022-09-29,928960.9851333776,211.81698036193848,0.00022128548182201316,0.21181698036193847,-0.029513220149607555,ANN signal,5
2022-09-30,907620.821961865,510.5759925842285,0.0005496204908012595,0.5105759925842285,-0.022972076882699977,ANN signal,5
2022-10-03,931884.0460876737,472.67442321777344,0.0005207840232180499,0.4726744232177734,0.026732775999301905,ANN signal,5
2022-10-04,962905.6106282163,460.4495391845703,0.000494106043683948,0.4604495391845703,0.03328908212430548,ANN signal,5
2022-10-05,968171.6359730649,0.0,0.0,0.0,0.005468890498429024,ANN signal,5
2022-10-06,961715.6207005964,241.0376968383789,0.00024896174178468155,0.24103769683837892,-0.006668254917404082,ANN signal,5
2022-10-07,916306.6787058988,444.1500015258789,0.00046183091130652724,0.4441500015258789,-0.047216600227017014,ANN signal,5
2022-10-10,912842.3775538144,462.87998962402344,0.0005051583715156911,0.46287998962402344,-0.0037807223635835108,ANN signal,5
2022-10-11,907231.5946139265,687.870002746582,0.0007535474027727534,0.687870002746582,-0.0061464970052370616,ANN signal,5
2022-10-12,908244.7568003889,454.94000244140625,0.000501459610911155,0.45494000244140625,0.0011167624589767389,ANN signal,5
2022-10-13,932010.8500421338,457.1999969482422,0.0005033885343405556,0.4571999969482422,0.026167058013601308,ANN signal,5
2022-10-14,902980.2763675275,197.3509063720703,0.0002117474344457992,0.1973509063720703,-0.03114832158155012,ANN signal,5
2022-10-17,929526.0962014509,875.1199951171875,0.0009691463014425794,0.8751199951171875,0.02939800627839939,ANN signal,5
2022-10-18,934997.3341355635,0.0,0.0,0.0,0.005886050920432373,ANN signal,5
2022-10-19,927267.5849671675,0.0,0.0,0.0,-0.008267134981237545,ANN signal,5
2022-10-20,925410.3654587141,459.05999755859375,0.0004950674487072122,0.4590599975585938,-0.0020028948909274202,ANN signal,5
2022-10-21,948052.0457846342,692.370002746582,0.0007481761914384686,0.692370002746582,0.0244666379057652,ANN signal,5
2022-10-24,944289.2170683561,0.0,0.0,0.0,-0.003969010702533637,ANN signal,5
2022-10-25,962286.221329373,0.0,0.0,0.0,0.019058784041705357,ANN signal,5
2022-10-26,945351.1581618009,0.0,0.0,0.0,-0.01759877964809331,ANN signal,5
2022-10-27,927405.9182173429,0.0,0.0,0.0,-0.018982618035135013,ANN signal,5
2022-10-28,977381.5913863874,228.15999603271484,0.0002460195600986495,0.22815999603271483,0.0538875935416796,ANN signal,5
2022-10-31,964055.6810317731,0.0,0.0,0.0,-0.013634296442714744,ANN signal,5
2022-11-01,956910.4367995954,0.0,0.0,0.0,-0.007411650979049833,ANN signal,5
2022-11-02,928570.7547012067,0.0,0.0,0.0,-0.029615814613926927,ANN signal,5
2022-11-03,920020.1188827252,0.0,0.0,0.0,-0.009208383717870694,ANN signal,5
2022-11-04,949223.4884887433,0.0,0.0,0.0,0.031742098902665994,ANN signal,5
2022-11-07,953762.1826110578,0.0,0.0,0.0,0.004781481049884739,ANN signal,5
2022-11-08,964248.1536803937,0.0,0.0,0.0,0.010994324644566067,ANN signal,5
2022-11-09,941923.4433532453,0.0,0.0,0.0,-0.023152453278689977,ANN signal,5
2022-11-10,1008745.7191405988,0.0,0.0,0.0,0.07094236400940024,ANN signal,5
2022-11-11,1027581.4457641339,0.0,0.0,0.0,0.018672422857548554,ANN signal,5
2022-11-14,1025450.0577963911,291.8068542480469,0.0002839744289378954,0.29180685424804687,-0.002074179109139096,ANN signal,5
2022-11-15,1036551.1812171064,0.0,0.0,0.0,0.01082561099520607,ANN signal,5
2022-11-16,1023476.1013220869,0.0,0.0,0.0,-0.012614022473706465,ANN signal,5
2022-11-17,1029502.3009757124,0.0,0.0,0.0,0.005887973002829394,ANN signal,5
2022-11-18,1031481.4264029585,0.0,0.0,0.0,0.0019224099114401039,ANN signal,5
2022-11-21,1024933.0028037153,0.0,0.0,0.0,-0.0063485618176172265,ANN signal,5
2022-11-22,1038561.4023551069,0.0,0.0,0.0,0.013296868687134644,ANN signal,5
