condition,seed,year,observations,period_return,annualized_volatility,sharpe,max_drawdown,positive_day_frequency,gross_traded_notional,total_cost,cumulative_turnover,annualized_turnover
ANN signal,0,2021,252,0.2927583387563757,0.14421331266944395,1.8532532083060533,-0.06645509909893998,0.5396825396825397,1074139.3510780334,1074.1393510780333,1.0788969937398232,1.0788969937398232
ANN signal,0,2022,251,-0.3108747687422523,0.3236156143732519,-0.9909045315427899,-0.4038223811534205,0.46215139442231074,343653.6229124069,343.65362291240695,0.3866470902016863,0.38818751685587627
ANN signal,1,2021,252,0.23694958933971177,0.11630869986807228,1.8870420465558815,-0.037002457029537195,0.5674603174603174,1726021.9626646042,1726.0219626646042,1.6579650506291632,1.6579650506291632
ANN signal,1,2022,251,-0.044931678505718,0.23353346435281924,-0.08143412216601352,-0.19458208510380615,0.5099601593625498,662746.7677059174,662.7467677059174,0.606896795514516,0.6093147110344941
ANN signal,2,2021,252,0.3818326501700047,0.13525044303338019,2.459936624940106,-0.0859674079199253,0.5833333333333334,1037477.2561416626,1037.4772561416626,1.0437433530947784,1.0437433530947784
ANN signal,2,2022,251,-0.09454963069375788,0.23304046282931767,-0.3109211749459644,-0.199834246783806,0.47808764940239046,0.0,0.0,0.0,0.0
ANN signal,3,2021,252,0.20630850330322237,0.10951901241102534,1.767839634386035,-0.04553123439023521,0.5833333333333334,1237951.1874389648,1237.951187438965,1.2091617174548355,1.2091617174548355
ANN signal,3,2022,251,-0.011219512360274297,0.22303975944369886,0.06067843504549059,-0.1607813922365422,0.5378486055776892,494961.32774829865,494.96132774829863,0.4465375401924336,0.44831657421710464
ANN signal,4,2021,252,0.06202704124107239,0.12023509237656546,0.5604849643717645,-0.07818007302430197,0.5198412698412699,1104114.5235052109,1104.1145235052109,1.0959581334630029,1.0959581334630029
ANN signal,4,2022,251,-0.2345296339411067,0.26602311982905824,-0.8755354840830449,-0.3569796125375936,0.450199203187251,138380.18102264404,138.38018102264405,0.16345003568202263,0.1641012310433056
ANN signal,5,2021,252,0.3114238057530687,0.15530974042020068,1.8239652305266227,-0.06921181684376232,0.5555555555555556,1181012.1638031006,1181.0121638031003,1.1733356326834932,1.1733356326834932
ANN signal,5,2022,251,-0.2547166024825659,0.3297024724158518,-0.7306283599267349,-0.33410352588144976,0.4701195219123506,67659.29822349548,67.65929822349548,0.06708176969717632,0.0673490277437786
ANN signal,6,2021,252,0.07652428807149136,0.1343948485929257,0.6159088329123982,-0.10350730182996615,0.5396825396825397,1075399.8395433426,1075.3998395433428,1.060835846046067,1.060835846046067
ANN signal,6,2022,251,-0.30721816705189586,0.33075623774030266,-0.9482906447963058,-0.3290651164798293,0.450199203187251,206441.8477420807,206.4418477420807,0.23380270318664387,0.23473418805989743
ANN signal,7,2021,252,0.27074533826964076,0.1516228446495412,1.6565550225601986,-0.07655897466365003,0.5634920634920635,1012470.2249259949,1012.4702249259949,1.0061410593500977,1.0061410593500977
ANN signal,7,2022,251,-0.22780674928824574,0.29930213688136514,-0.7163448121128252,-0.3595223008942612,0.4860557768924303,110838.35535812378,110.83835535812378,0.12267697037377112,0.12316572324378615
ANN signal,8,2021,252,0.19047692441620057,0.21175044905849394,0.9292966188099138,-0.11192077457444993,0.5158730158730159,1023775.4281616211,1023.7754281616211,1.0082053572966223,1.0082053572966223
ANN signal,8,2022,251,-0.438745318899988,0.49016736368891695,-0.9294655869583933,-0.5773766951630805,0.4581673306772908,17220.01277256012,17.220012772560118,0.02605767913904576,0.026161494593782995
ANN signal,9,2021,252,0.14626695038113002,0.2043295882485169,0.7701159142581511,-0.11273197351746866,0.5277777777777778,1097829.4726905823,1097.8294726905824,1.0838139002463183,1.0838139002463183
ANN signal,9,2022,251,-0.3702637351242768,0.43300766739193414,-0.8460141409967945,-0.5402413157684852,0.4581673306772908,6732.960735321045,6.732960735321045,0.010137017355063253,0.010177403878390199
Base FinRL,0,2021,252,0.13953090460451012,0.11287251968348584,1.2138403314006196,-0.08613244284167332,0.5634920634920635,1102190.911693573,1102.190911693573,1.0764406872048093,1.0764406872048093
