date,account_value,gross_traded_notional,daily_turnover,transaction_cost,daily_return,condition,seed
2019-01-02,1000000.0,0.0,0.0,0.0,0.0,Base FinRL,0
2019-01-03,999959.3881728288,11165.618217468262,0.0111656182174682,11.165618217468262,-4.061182717129963e-05,Base FinRL,0
2019-01-04,1001681.1295000868,11758.717087507248,0.011759194649888,11.758717087507248,0.0017218112531591,Base FinRL,0
2019-01-07,1003129.8842795256,8716.43485569954,0.0087018059929407,8.71643485569954,0.0014463233226342,Base FinRL,0
2019-01-08,1003759.639331699,8376.512920379639,0.0083503772060343,8.37651292037964,0.0006277901416782,Base FinRL,0
2019-01-09,1003811.8049130436,8445.411087036133,0.0084137783151542,8.445411087036133,5.197019216618415e-05,Base FinRL,0
2019-01-10,1004201.4612831704,8675.951040267944,0.0086430055890999,8.675951040267945,0.0003881767162128,Base FinRL,0
2019-01-11,1005293.1256809328,6478.289081573486,0.0064511846789144,6.478289081573487,0.0010870970017982,Base FinRL,0
2019-01-14,1004559.6928117768,6129.318435668945,0.0060970460048826,6.129318435668946,-0.0007295711573269,Base FinRL,0
2019-01-15,1007708.0885961856,6465.570419311523,0.0064362232185668,6.465570419311524,0.0031341052273321,Base FinRL,0
2019-01-16,1007361.0704999616,4984.765306472778,0.0049466361964176,4.984765306472778,-0.0003443637102361,Base FinRL,0
2019-01-17,1007949.360326454,4898.901840209961,0.0048631041874375,4.898901840209961,0.0005839910273686,Base FinRL,0
2019-01-18,1006699.9903079106,5502.510608673096,0.0054591141432848,5.502510608673096,-0.0012395166540297,Base FinRL,0
2019-01-22,1003737.1717198598,6650.211128234863,0.0066059513184268,6.650211128234863,-0.0029430998475966,Base FinRL,0
2019-01-23,1003691.8054714524,4582.2728061676025,0.0045652118256376,4.582272806167603,-4.519733819330352e-05,Base FinRL,0
2019-01-24,1004636.698711126,4839.723888397217,0.0048219222893066,4.8397238883972165,0.0009414177086259,Base FinRL,0
2019-01-25,1006433.7665429568,5964.759035110474,0.0059372298889367,5.964759035110474,0.0017887738265347,Base FinRL,0
2019-01-28,1004781.8162909696,7084.4873695373535,0.0070391988077587,7.084487369537354,-0.0016413899323567,Base FinRL,0
2019-01-29,1003301.6420980068,4962.454376220703,0.004938837761355,4.962454376220704,-0.0014731299561396,Base FinRL,0
2019-01-30,1007703.132031673,5187.228504180908,0.0051701584912528,5.187228504180909,0.0043870056112558,Base FinRL,0
2019-01-31,1009875.8079578624,6140.632648468018,0.006093692133404,6.140632648468018,0.0021560674539227,Base FinRL,0
2019-02-01,1007796.7274039416,7082.608135223389,0.0070133456801441,7.0826081352233885,-0.0020587487466651,Base FinRL,0
2019-02-04,1009078.5795817733,7894.8238162994385,0.0078337462323739,7.894823816299438,0.0012719352454473,Base FinRL,0
2019-02-05,1009307.833651523,10169.731672286987,0.0100782356082734,10.169731672286987,0.0002271914936939,Base FinRL,0
2019-02-06,1008795.5534764092,11662.003421783447,0.0115544564630912,11.662003421783448,-0.0005075559289581,Base FinRL,0
2019-02-07,1007492.3984990933,10927.415365219116,0.0108321406924942,10.927415365219115,-0.0012917929434018,Base FinRL,0
2019-02-08,1007483.1346198228,10843.936414718628,0.0107632935304259,10.843936414718629,-9.194986765437284e-06,Base FinRL,0
2019-02-11,1007557.1882777512,8344.897827148438,0.0082829156542629,8.344897827148438,7.350362044178382e-05,Base FinRL,0
2019-02-12,1008705.8927507092,12577.639163970947,0.0124833005116764,12.577639163970948,0.0011400886086885,Base FinRL,0
2019-02-13,1008602.9745413812,10900.59496307373,0.0108065146059057,10.90059496307373,-0.0001020299475471,Base FinRL,0
2019-02-14,1008366.153819284,14336.94981956482,0.0142146614490046,14.33694981956482,-0.0002348007373317,Base FinRL,0
2019-02-15,1009029.8956815848,10393.059726715088,0.0103068311915769,10.393059726715087,0.0006582349673152,Base FinRL,0
2019-02-19,1009788.9808868308,14743.94972229004,0.0146120048428602,14.74394972229004,0.0007522920861855,Base FinRL,0
2019-02-20,1010073.5820560316,12098.76671218872,0.0119814802312094,12.098766712188722,0.0002818422210855,Base FinRL,0
2019-02-21,1010049.274385015,11283.594554901125,0.0111710619457377,11.283594554901123,-2.406524776843444e-05,Base FinRL,0
2019-02-22,1011635.0598326104,11296.94605064392,0.0111845494444043,11.29694605064392,0.0015700080063529,Base FinRL,0
2019-02-25,1011063.2739952616,11421.976264953611,0.0112906093496241,11.421976264953614,-0.0005652095899519,Base FinRL,0
2019-02-26,1010558.3267811044,12405.786544799805,0.0122700397332975,12.405786544799804,-0.0004994219720412,Base FinRL,0
2019-02-27,1010410.1504368812,12450.189895629885,0.0123201101467215,12.450189895629885,-0.0001466281958163,Base FinRL,0
2019-02-28,1010808.5124965392,9177.97749710083,0.0090834177518233,9.17797749710083,0.0003942577768896,Base FinRL,0
2019-03-01,1013290.2991614678,9125.835453033447,0.0090282534626603,9.125835453033448,0.0024552490746234,Base FinRL,0
2019-03-04,1013935.0680196108,11452.060512542725,0.011301855472237,11.452060512542724,0.0006363120802364,Base FinRL,0
2019-03-05,1012751.3107547086,12809.55295753479,0.0126335042169456,12.809552957534793,-0.0011674882369087,Base FinRL,0
2019-03-06,1009882.1144450048,11773.06904220581,0.0116248371314695,11.77306904220581,-0.0028330709417356,Base FinRL,0
2019-03-07,1007519.571808736,10189.41819000244,0.0100897105159666,10.189418190002442,-0.0023394241787983,Base FinRL,0
2019-03-08,1007552.2520788432,9218.02243423462,0.0091492241859739,9.21802243423462,3.2436362549903563e-05,Base FinRL,0
2019-03-11,1013134.6948284922,8734.526962280273,0.0086690560655873,8.734526962280274,0.005540598751212,Base FinRL,0
2019-03-12,1014752.3657145856,12691.674179077148,0.0125271340956551,12.691674179077149,0.0015966987354698,Base FinRL,0
2019-03-13,1017337.8293650908,13708.81958770752,0.0135095221759387,13.70881958770752,0.0025478764453872,Base FinRL,0
2019-03-14,1016029.4241112513,13669.644784927368,0.0134366818871352,13.66964478492737,-0.0012861069509781,Base FinRL,0
2019-03-15,1019764.0637863876,13698.74573135376,0.013482626985273,13.69874573135376,0.0036757200003367,Base FinRL,0
2019-03-18,1021093.515049258,12943.989356994629,0.0126931216902599,12.94398935699463,0.0013036851464782,Base FinRL,0
2019-03-19,1023981.4818670682,13796.060607910156,0.0135110647600622,13.796060607910157,0.0028283078633308,Base FinRL,0
2019-03-20,1025293.2614400928,13535.166202545166,0.0132181747836552,13.535166202545168,0.0012810579060793,Base FinRL,0
2019-03-21,1031066.3968712414,13390.18454360962,0.0130598581373705,13.39018454360962,0.0056307162528697,Base FinRL,0
2019-03-22,1025743.886783366,9962.667373657228,0.0096624886659955,9.962667373657228,-0.0051621409678624,Base FinRL,0
2019-03-25,1026129.513569882,12640.719129562378,0.0123234652357543,12.640719129562378,0.000375948413132,Base FinRL,0
2019-03-26,1028957.4714547374,12604.691438674929,0.0122837237132216,12.604691438674926,0.0027559463473736,Base FinRL,0
2019-03-27,1024912.3168370673,13340.685251235962,0.0129652445522116,13.340685251235962,-0.003931313713045,Base FinRL,0
2019-03-28,1024408.7166627396,13363.636394500732,0.0130388094424912,13.363636394500732,-0.0004913592763543,Base FinRL,0
2019-03-29,1027764.054216294,12151.86066055298,0.0118623167324665,12.15186066055298,0.0032753894993058,Base FinRL,0
2019-04-01,1030929.3311921814,12585.305912017822,0.0122453260165968,12.585305912017825,0.0030797700726175,Base FinRL,0
2019-04-02,1031404.3373016708,12630.14005279541,0.0122512180715527,12.63014005279541,0.0004607552575306,Base FinRL,0
