contribution_pct_initial,dollar_change,ending_equity,return_pct_from_prior_week_end,start_reference_equity,trade_count,week
0.0,0.0,1000.0,0.0,1000.0,0,2026-W27
0.0,0.0,1000.0,0.0,1000.0,0,2026-W28
-0.880499999999995,-8.80499999999995,991.195,-0.8804999999999952,1000.0,3,2026-W29
0.7955000000000041,7.955000000000041,999.1500000000001,0.8025665989033426,991.195,3,2026-W30
0.0,0.0,999.1500000000001,0.0,999.1500000000001,0,2026-W31
1.3101400000000012,13.101400000000012,1012.2514000000001,1.3112545663814146,999.1500000000001,3,2026-W32
0.06849999999999454,0.6849999999999454,1012.9364,0.06767093629111987,1012.2514000000001,2,2026-W33
